dataset,n,label,delta
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,1,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,6,1,0.05555555555555555
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,8,1,0.03636363636363637
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.06666666666666667
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,0,-0.09999999999999999
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,7,1,0.011111111111111117
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,4,1,0.023809523809523805
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.023809523809523805
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.07142857142857142
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,0,-0.07142857142857142
xes3g5m,2,1,0.05
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,5,1,0.053571428571428575
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,3,1,0.033333333333333326
xes3g5m,4,1,0.04761904761904762
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.1
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.03571428571428571
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,2,1,0.1
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,0,-0.1
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,3,1,0.033333333333333326
xes3g5m,3,0,-0.03333333333333333
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,0,-0.09999999999999999
xes3g5m,6,1,0.013888888888888888
xes3g5m,2,1,0.15
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,6,1,0.013888888888888888
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,0,-0.1
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,0,-0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,6,1,0.013888888888888888
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.15
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,4,1,0.04761904761904762
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,0,-0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.09999999999999999
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,4,1,0.04761904761904762
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.1
xes3g5m,1,0,-0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.1
xes3g5m,6,1,0.013888888888888888
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,0,-0.16666666666666666
xes3g5m,4,1,0.04761904761904762
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,4,1,0.07142857142857142
xes3g5m,3,0,-0.13333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.09999999999999999
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,4,1,0.023809523809523805
xes3g5m,5,1,0.03571428571428571
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,4,0,-0.09523809523809523
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,0,-0.11904761904761905
xes3g5m,1,1,0.08333333333333334
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,0,-0.13333333333333333
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.08333333333333333
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,0,-0.13333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.023809523809523805
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.15
xes3g5m,2,1,0.15
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,0,-0.047619047619047616
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,6,1,0.013888888888888888
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,0,-0.1
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.15
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,4,1,0.023809523809523805
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.09999999999999999
xes3g5m,2,0,-0.05
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,4,0,-0.09523809523809523
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,6,1,0.013888888888888888
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,4,1,0.04761904761904762
xes3g5m,2,1,0.1
xes3g5m,2,1,0.05
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,6,1,0.027777777777777776
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,6,1,0.027777777777777776
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,0,-0.09523809523809523
xes3g5m,5,1,0.03571428571428571
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,6,1,0.013888888888888888
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,5,1,0.07142857142857142
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.15
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,8,1,0.009090909090909089
xes3g5m,1,1,0.08333333333333334
xes3g5m,4,1,0.07142857142857142
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.1
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,7,0,-0.08888888888888888
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,0,-0.15
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,5,1,0.07142857142857142
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,0,-0.15
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.08333333333333333
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,4,0,-0.11904761904761905
xes3g5m,5,1,0.053571428571428575
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.1
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,0,-0.05
xes3g5m,5,1,0.053571428571428575
xes3g5m,4,1,0.11904761904761905
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.15
xes3g5m,3,1,0.06666666666666667
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,1,0.05
xes3g5m,1,0,-0.08333333333333333
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.16666666666666669
xes3g5m,7,1,0.011111111111111117
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,0,-0.16666666666666666
xes3g5m,7,1,0.011111111111111117
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,3,0,-0.13333333333333333
xes3g5m,1,1,0.16666666666666669
xes3g5m,0,0,-0.16666666666666666
xes3g5m,8,1,0.018181818181818177
xes3g5m,3,1,0.033333333333333326
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,1,0.08333333333333334
xes3g5m,1,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.07142857142857142
xes3g5m,1,1,0.08333333333333334
xes3g5m,5,1,0.017857142857142863
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,0,-0.05357142857142857
xes3g5m,0,0,-0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,3,1,0.06666666666666667
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.06666666666666667
xes3g5m,4,0,-0.11904761904761905
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.04761904761904762
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,1,0.05
xes3g5m,2,1,0.05
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,0,-0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,2,1,0.1
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.16666666666666669
xes3g5m,2,0,-0.15
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,2,1,0.05
xes3g5m,0,1,0.16666666666666666
xes3g5m,5,1,0.017857142857142863
xes3g5m,4,1,0.04761904761904762
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,0,-0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,1,1,0.08333333333333334
xes3g5m,2,0,-0.05
xes3g5m,8,1,0.018181818181818177
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.033333333333333326
xes3g5m,4,1,0.023809523809523805
xes3g5m,3,1,0.033333333333333326
xes3g5m,0,1,0.16666666666666666
xes3g5m,4,1,0.023809523809523805
xes3g5m,1,1,0.08333333333333334
xes3g5m,3,1,0.06666666666666667
xes3g5m,5,0,-0.08928571428571429
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
xes3g5m,0,1,0.16666666666666666
